transaction_id,account_id,transaction_date,transaction_time,transaction_type,amount,balance_after_transaction,merchant_category
6865.0,501212.0,2024-07-11,13:44:48,Withdrawal,6912.0,404448.0,Groceries
6926.0,502148.0,2024-07-11,13:52:42,Deposit,,31077.0,Bills
6970.0,501307.0,2024-07-11,13:57:47,Withdrawal,43633.0,248666.0,Dining
8515.0,502559.0,2024-07-11,17:00:19,Deposit,44782.0,283948.0,Travel
9138.0,500017.0,2024-07-11,18:17:45,Transfer,11716.0,352012.0,Shopping
10814.0,501866.0,2024-07-11,21:33:47,,1738.0,356259.0,
10946.0,502322.0,2024-07-11,21:49:35,Withdrawal,29294.0,337771.0,Dining
11057.0,502193.0,2024-07-11,22:02:28,Withdrawal,21929.0,459498.0,Groceries
11477.0,502065.0,2024-07-11,,Withdrawal,18721.0,5626.0,Dining
437.0,500170.0,2024-07-12,00:49:42,Transfer,,152498.0,Travel
1110.0,502178.0,2024-07-12,02:10:56,Transfer,18370.0,175130.0,Travel
1162.0,,2024-07-12,,Withdrawal,,197205.0,Bills
1626.0,500825.0,2024-07-12,03:16:03,Transfer,10892.0,65098.0,Travel
3169.0,501143.0,2024-07-12,06:20:38,Transfer,7584.0,300987.0,Shopping
3246.0,502673.0,2024-07-12,06:30:11,Deposit,22496.0,33609.0,Travel
3403.0,501404.0,2024-07-12,06:49:48,Transfer,391.0,38536.0,Shopping
5011.0,501045.0,2024-07-12,09:55:54,Transfer,32201.0,466726.0,Bills
,501546.0,2024-07-12,,,40630.0,443224.0,Bills
8830.0,501895.0,2024-07-12,17:36:09,Withdrawal,43509.0,249252.0,Dining
9485.0,502901.0,,18:59:03,Transfer,9361.0,80562.0,Bills
9759.0,501377.0,2024-07-12,19:29:37,Withdrawal,41181.0,342022.0,Travel
11190.0,501221.0,2024-07-12,22:16:57,Deposit,45229.0,76849.0,Bills
11552.0,502037.0,2024-07-12,23:02:06,Transfer,23135.0,469724.0,Travel
344.0,501135.0,2024-07-13,00:38:25,Withdrawal,37903.0,121119.0,
2379.0,500772.0,2024-07-13,04:43:08,,35958.0,356696.0,Groceries
4080.0,500247.0,,08:06:11,Transfer,40401.0,81747.0,Travel
4531.0,501342.0,2024-07-13,09:00:31,Deposit,46466.0,,Dining
5788.0,501708.0,2024-07-13,11:35:02,Deposit,5000.0,145040.0,Travel
6203.0,501303.0,,12:20:47,Transfer,4327.0,455636.0,Dining
7688.0,500691.0,2024-07-13,15:24:44,Transfer,6287.0,282426.0,Shopping
7831.0,502183.0,2024-07-13,15:42:11,Withdrawal,16809.0,145222.0,
,501694.0,2024-07-13,,Deposit,23186.0,326152.0,Shopping
10758.0,502787.0,,21:27:56,,,443310.0,Bills
3012.0,501418.0,2024-07-14,06:00:37,Deposit,23875.0,383114.0,Travel
3355.0,501765.0,2024-07-14,06:43:52,Deposit,43585.0,,Travel
3875.0,501558.0,2024-07-14,07:41:52,Deposit,,340123.0,Shopping
4524.0,501974.0,2024-07-14,08:59:45,Transfer,27903.0,224464.0,Groceries
4570.0,502226.0,2024-07-14,09:05:15,Transfer,13545.0,380858.0,Bills
,,2024-07-14,09:19:02,Deposit,40718.0,335402.0,Shopping
5045.0,502373.0,2024-07-14,10:01:36,Deposit,4231.0,,Bills
5609.0,502411.0,2024-07-14,11:13:39,Deposit,1089.0,288439.0,Shopping
5969.0,502143.0,2024-07-14,11:54:41,Transfer,37279.0,338390.0,Groceries
6114.0,501179.0,2024-07-14,12:10:43,Deposit,,429257.0,Dining
6239.0,,2024-07-14,12:24:28,Transfer,10343.0,42103.0,Groceries
8786.0,502794.0,2024-07-14,17:31:44,Transfer,25754.0,142711.0,Groceries
8909.0,502617.0,2024-07-14,,Deposit,34330.0,488040.0,
11887.0,501000.0,2024-07-14,23:48:06,Withdrawal,38127.0,290677.0,Shopping
1642.0,501014.0,2024-07-15,03:17:36,Transfer,44727.0,377633.0,Dining
3386.0,501602.0,2024-07-15,06:47:28,Transfer,15169.0,353857.0,Bills
4610.0,500680.0,2024-07-15,09:10:48,Deposit,15481.0,161965.0,Travel
,500400.0,2024-07-15,09:38:12,Deposit,46184.0,351794.0,Dining
5158.0,500357.0,2024-07-15,,Transfer,,387229.0,Shopping
,501122.0,2024-07-15,10:36:10,Transfer,36907.0,143044.0,
6030.0,501329.0,2024-07-15,12:01:21,Deposit,19163.0,260908.0,Groceries
6430.0,501456.0,2024-07-15,12:50:29,Transfer,,335459.0,Groceries
6475.0,500759.0,2024-07-15,12:55:29,Withdrawal,23113.0,496588.0,Bills
6536.0,501498.0,2024-07-15,13:04:10,Deposit,43123.0,,Bills
9320.0,500770.0,,18:39:36,Withdrawal,48023.0,312761.0,Groceries
9647.0,502193.0,2024-07-15,19:16:54,Withdrawal,,349218.0,Bills
9995.0,500996.0,2024-07-15,19:57:47,Withdrawal,11807.0,156391.0,Bills
10535.0,502505.0,2024-07-15,21:01:18,Transfer,6711.0,312962.0,
10783.0,502203.0,2024-07-15,21:30:29,Deposit,21219.0,272137.0,Dining
11503.0,501640.0,2024-07-15,22:55:44,Withdrawal,,54140.0,Groceries
66.0,502369.0,2024-07-16,00:06:51,Withdrawal,3511.0,,Travel
151.0,502412.0,2024-07-16,00:15:37,Withdrawal,4853.0,355226.0,Shopping
337.0,500751.0,2024-07-16,00:37:36,Deposit,48021.0,160367.0,Shopping
537.0,502239.0,2024-07-16,01:02:32,Deposit,35768.0,490144.0,Dining
835.0,502316.0,2024-07-16,01:39:03,Deposit,15131.0,238705.0,Groceries
1887.0,501205.0,2024-07-16,03:48:05,Deposit,883.0,61894.0,Shopping
2120.0,500976.0,2024-07-16,04:12:19,Deposit,15457.0,197394.0,Groceries
3009.0,500448.0,2024-07-16,06:00:13,,32664.0,335861.0,
3848.0,501179.0,,07:38:41,Deposit,40843.0,299149.0,Bills
5182.0,501826.0,2024-07-16,10:21:14,Transfer,7202.0,,Groceries
8069.0,500189.0,2024-07-16,16:09:26,Withdrawal,8332.0,309540.0,Shopping
8519.0,,2024-07-16,,,21148.0,37951.0,Travel
8640.0,501660.0,2024-07-16,17:13:14,Transfer,15169.0,143360.0,Dining
8879.0,502631.0,2024-07-16,17:41:24,Withdrawal,43596.0,63823.0,Shopping
9565.0,500872.0,2024-07-16,19:08:39,,24214.0,467853.0,Dining
10323.0,501633.0,2024-07-16,,Transfer,35891.0,194954.0,Bills
10479.0,502030.0,2024-07-16,,,816.0,96599.0,Travel
11109.0,502769.0,2024-07-16,22:07:56,Transfer,37568.0,138920.0,Dining
363.0,502877.0,2024-07-17,00:40:20,Transfer,44990.0,260957.0,Groceries
934.0,501473.0,2024-07-17,01:50:53,Withdrawal,21392.0,,Groceries
1247.0,500509.0,2024-07-17,,Deposit,43122.0,281856.0,Dining
2243.0,500181.0,2024-07-17,04:28:08,Withdrawal,33894.0,420927.0,Bills
4269.0,501702.0,2024-07-17,08:28:17,Withdrawal,8265.0,299250.0,Bills
4473.0,502861.0,2024-07-17,08:52:24,Withdrawal,12701.0,406961.0,Travel
5911.0,501416.0,2024-07-17,11:48:21,Withdrawal,25221.0,345948.0,Groceries
6749.0,501242.0,,,Withdrawal,49474.0,100496.0,Travel
7180.0,,2024-07-17,14:22:28,Deposit,22863.0,306526.0,Shopping
8448.0,502616.0,2024-07-17,16:53:28,Deposit,44576.0,,Groceries
9155.0,500739.0,2024-07-17,18:20:39,Deposit,,89422.0,Shopping
9872.0,502181.0,2024-07-17,,Withdrawal,,207070.0,Groceries
10087.0,502991.0,,20:06:58,Deposit,45269.0,486964.0,Travel
382.0,,2024-07-18,00:42:27,Transfer,16806.0,40051.0,Travel
1277.0,500711.0,2024-07-18,02:31:16,Deposit,34058.0,52960.0,Travel
4093.0,500364.0,2024-07-18,08:07:12,Withdrawal,20366.0,86230.0,Dining
4535.0,500106.0,2024-07-18,09:01:07,Deposit,41201.0,84082.0,Bills
5920.0,502349.0,2024-07-18,11:48:52,Deposit,37628.0,60461.0,Groceries
6278.0,502673.0,2024-07-18,12:29:32,Transfer,45857.0,417439.0,
7158.0,501916.0,,14:19:30,Transfer,13578.0,397227.0,Bills
,500627.0,2024-07-18,14:42:20,Withdrawal,42026.0,301722.0,
7983.0,,2024-07-18,16:00:11,Withdrawal,27263.0,28595.0,Shopping
8699.0,501944.0,2024-07-18,17:20:52,Transfer,,24253.0,Dining
9875.0,502815.0,2024-07-18,19:42:41,Deposit,21617.0,30223.0,Bills
10356.0,502414.0,2024-07-18,20:41:54,Withdrawal,42999.0,245195.0,Bills
11576.0,501402.0,2024-07-18,23:04:23,Withdrawal,40223.0,404175.0,Bills
3045.0,502649.0,2024-07-19,06:05:12,Withdrawal,15801.0,107859.0,Travel
3664.0,500976.0,2024-07-19,07:19:59,Deposit,9030.0,206938.0,
5546.0,500198.0,2024-07-19,11:06:38,Withdrawal,41967.0,77254.0,
7247.0,500255.0,2024-07-19,14:31:38,Transfer,16774.0,58337.0,Shopping
7759.0,500690.0,2024-07-19,15:33:18,Withdrawal,27916.0,3969.0,
8154.0,500644.0,2024-07-19,16:19:07,Transfer,12184.0,137825.0,Travel
8920.0,,2024-07-19,17:47:05,,28660.0,147922.0,Shopping
10138.0,502459.0,,20:13:32,Transfer,11135.0,79558.0,Travel
10165.0,500316.0,2024-07-19,20:17:11,Transfer,,,Travel
10308.0,,2024-07-19,20:34:18,Transfer,5396.0,490843.0,Dining
10618.0,502091.0,,21:10:28,Withdrawal,31385.0,17065.0,Bills
10969.0,501992.0,2024-07-19,21:52:05,Withdrawal,23084.0,418119.0,Bills
,501688.0,2024-07-19,22:28:42,Withdrawal,23616.0,18389.0,
11924.0,,2024-07-19,23:51:40,Transfer,35834.0,340766.0,Dining
468.0,500037.0,,00:53:45,Deposit,18198.0,86817.0,Groceries
764.0,502247.0,2024-07-20,01:30:01,Transfer,7691.0,183483.0,Groceries
1054.0,502267.0,2024-07-20,02:04:27,Withdrawal,33584.0,498553.0,Shopping
,,2024-07-20,02:39:28,Deposit,42045.0,,Travel
1447.0,500990.0,2024-07-20,02:53:03,Withdrawal,48261.0,182491.0,Dining
,502402.0,2024-07-20,02:54:45,Withdrawal,40168.0,161955.0,Shopping
2284.0,501779.0,2024-07-20,04:32:35,Deposit,6069.0,428179.0,Dining
2365.0,502633.0,2024-07-20,04:41:36,Withdrawal,1570.0,,
2450.0,502931.0,2024-07-20,04:54:04,Deposit,23683.0,330065.0,Bills
2573.0,500425.0,2024-07-20,05:09:32,Withdrawal,4783.0,309154.0,Shopping
2859.0,501995.0,,05:43:34,Withdrawal,31651.0,76822.0,Travel
2897.0,502180.0,2024-07-20,05:48:06,Transfer,36764.0,406131.0,Dining
4030.0,,2024-07-20,08:00:36,Transfer,41964.0,18407.0,Groceries
4306.0,500717.0,2024-07-20,08:32:13,,47685.0,93826.0,Dining
5697.0,501333.0,2024-07-20,11:23:23,Withdrawal,32516.0,313597.0,Bills
6860.0,501845.0,2024-07-20,13:43:56,Withdrawal,22948.0,183855.0,
7226.0,500322.0,2024-07-20,14:28:53,Deposit,39801.0,,Shopping
7623.0,500735.0,2024-07-20,15:16:08,Transfer,4767.0,487340.0,Shopping
8501.0,500034.0,2024-07-20,16:59:09,Withdrawal,40416.0,346409.0,Travel
8670.0,501816.0,2024-07-20,17:16:44,Deposit,43228.0,,Dining
,502641.0,2024-07-20,20:01:58,,34857.0,40642.0,Dining
10797.0,500689.0,2024-07-20,21:32:14,Deposit,32603.0,172174.0,Shopping
987.0,500687.0,2024-07-21,01:57:00,,27715.0,298487.0,Groceries
2502.0,,2024-07-21,05:00:00,,,266568.0,Dining
3191.0,500299.0,2024-07-21,06:23:29,,19894.0,416104.0,Dining
3869.0,500116.0,2024-07-21,07:40:43,Withdrawal,24584.0,422990.0,Travel
4565.0,501473.0,2024-07-21,09:04:40,Withdrawal,23095.0,,Bills
5303.0,501781.0,2024-07-21,,Transfer,40576.0,491759.0,Shopping
5395.0,501782.0,2024-07-21,10:49:01,Transfer,,474720.0,Travel
5572.0,500876.0,2024-07-21,11:09:33,Transfer,29903.0,235729.0,Groceries
5924.0,502933.0,2024-07-21,11:49:14,Deposit,11818.0,369090.0,Shopping
6350.0,501832.0,2024-07-21,12:39:50,Withdrawal,,13471.0,Dining
,501337.0,2024-07-21,13:12:26,Withdrawal,,445334.0,Bills
7634.0,501537.0,2024-07-21,15:17:56,Withdrawal,20377.0,47213.0,Travel
8173.0,500920.0,2024-07-21,,Deposit,18550.0,266330.0,Dining
9167.0,500152.0,,18:21:45,,39040.0,420167.0,Dining
295.0,500801.0,2024-07-22,00:32:34,Transfer,39072.0,85599.0,Bills
1291.0,500370.0,2024-07-22,02:32:40,Deposit,37396.0,146767.0,Shopping
,,2024-07-22,,Transfer,45803.0,130200.0,Dining
1717.0,501994.0,2024-07-22,03:26:53,Transfer,2311.0,,Shopping
1936.0,500685.0,2024-07-22,03:52:14,Deposit,10557.0,168112.0,Bills
,502199.0,2024-07-22,04:27:01,Transfer,42265.0,308172.0,Dining
2329.0,501367.0,2024-07-22,04:37:59,,47406.0,30723.0,Travel
2905.0,500935.0,2024-07-22,05:48:51,Withdrawal,32784.0,24768.0,Travel
,502946.0,2024-07-22,07:48:08,Withdrawal,34899.0,345156.0,Groceries
4272.0,,2024-07-22,08:28:42,Deposit,8673.0,16205.0,Travel
5220.0,502610.0,,10:25:27,Transfer,6970.0,369566.0,Bills
6598.0,501681.0,2024-07-22,13:11:29,Transfer,10826.0,193379.0,Groceries
6825.0,502594.0,2024-07-22,13:37:48,Deposit,17851.0,,Bills
6889.0,501944.0,2024-07-22,13:47:56,,42478.0,105678.0,Dining
6985.0,,2024-07-22,13:59:21,,11423.0,,
7068.0,502873.0,,14:08:50,Withdrawal,48749.0,113606.0,Bills
7285.0,500574.0,2024-07-22,14:36:20,Deposit,25622.0,306472.0,Shopping
7855.0,500756.0,,15:45:05,Withdrawal,26769.0,58777.0,Shopping
8196.0,501715.0,2024-07-22,16:23:14,Withdrawal,,383077.0,Groceries
8887.0,501019.0,2024-07-22,17:42:30,Transfer,38260.0,275777.0,Travel
8914.0,,2024-07-22,17:45:57,Transfer,20277.0,441817.0,Dining
9341.0,502195.0,,,Deposit,26565.0,478516.0,Groceries
11095.0,502528.0,2024-07-22,22:06:33,Transfer,23696.0,197423.0,Travel
11591.0,,2024-07-22,,Deposit,45496.0,,Groceries
11593.0,500537.0,2024-07-22,23:06:35,Withdrawal,22827.0,241945.0,Bills
62.0,502985.0,2024-07-23,00:06:21,Deposit,35439.0,,Travel
313.0,502870.0,2024-07-23,00:34:16,Deposit,10334.0,343724.0,Dining
469.0,502575.0,2024-07-23,,Transfer,47554.0,421549.0,Dining
,501398.0,2024-07-23,02:29:12,Transfer,11277.0,127789.0,Shopping
1369.0,500312.0,2024-07-23,02:44:03,Transfer,16200.0,277216.0,Groceries
1693.0,500580.0,2024-07-23,03:23:42,Withdrawal,41188.0,,
2743.0,500810.0,2024-07-23,05:28:36,Deposit,25648.0,164632.0,
,501866.0,2024-07-23,07:46:50,Transfer,23603.0,102551.0,Dining
4241.0,501429.0,2024-07-23,08:24:02,Transfer,42471.0,65915.0,Groceries
4402.0,500569.0,2024-07-23,08:43:08,Withdrawal,41259.0,160303.0,Travel
5805.0,500232.0,2024-07-23,11:36:58,Deposit,,320149.0,Bills
7371.0,500116.0,2024-07-23,14:46:28,Transfer,6231.0,112438.0,Travel
,502577.0,2024-07-23,16:13:33,,45173.0,135821.0,Travel
9031.0,500535.0,2024-07-23,18:03:31,Transfer,7806.0,152601.0,Shopping
10071.0,502276.0,2024-07-23,,Deposit,48908.0,323774.0,Dining
10213.0,500907.0,2024-07-23,20:22:54,Transfer,13303.0,16938.0,Shopping
10554.0,500196.0,2024-07-23,21:03:26,Withdrawal,36160.0,247869.0,Shopping
68.0,500334.0,2024-07-24,00:07:19,Transfer,7699.0,390424.0,Travel
166.0,501289.0,2024-07-24,00:17:34,,14691.0,,Bills
1310.0,502237.0,2024-07-24,02:36:02,Withdrawal,15045.0,270858.0,Shopping
2421.0,,2024-07-24,04:49:48,Withdrawal,16015.0,36742.0,Dining
2446.0,500057.0,2024-07-24,04:53:35,Transfer,3930.0,318790.0,Dining
2617.0,502356.0,2024-07-24,05:15:36,Withdrawal,4075.0,4316.0,Groceries
4667.0,502021.0,2024-07-24,09:15:54,Withdrawal,896.0,401352.0,
6021.0,501296.0,2024-07-24,12:00:06,Deposit,47210.0,8548.0,Shopping
6703.0,,2024-07-24,13:23:23,Withdrawal,11345.0,216923.0,Dining
7444.0,501217.0,2024-07-24,14:57:28,Withdrawal,6568.0,118162.0,Travel
8686.0,502225.0,2024-07-24,,Transfer,,140696.0,Travel
,500714.0,2024-07-24,17:59:28,Deposit,40840.0,329805.0,Dining
10009.0,502614.0,2024-07-24,20:00:04,Withdrawal,22553.0,243961.0,Travel
10301.0,501075.0,2024-07-24,20:33:38,Transfer,,338041.0,Shopping
10451.0,502721.0,2024-07-24,20:52:02,Deposit,37861.0,293170.0,Dining
11046.0,501853.0,2024-07-24,22:01:44,Withdrawal,19001.0,240433.0,Bills
11101.0,500505.0,2024-07-24,22:06:53,Deposit,38491.0,433269.0,Shopping
11928.0,502519.0,2024-07-24,23:52:01,Withdrawal,2446.0,,
11935.0,501924.0,2024-07-24,23:52:22,Withdrawal,46086.0,239396.0,Dining
11958.0,501605.0,2024-07-24,23:54:56,Deposit,20889.0,,
1316.0,500184.0,2024-07-25,02:36:31,Deposit,21719.0,,
1815.0,500200.0,2024-07-25,03:38:45,Transfer,39950.0,,Dining
3082.0,500333.0,2024-07-25,06:10:06,Withdrawal,16499.0,56944.0,Bills
3335.0,502756.0,2024-07-25,06:40:31,Deposit,30837.0,340233.0,Groceries
3921.0,501101.0,2024-07-25,07:47:29,Transfer,19185.0,99208.0,Dining
4453.0,500935.0,,08:50:06,Deposit,11309.0,66135.0,Groceries
5392.0,501756.0,2024-07-25,10:48:39,Transfer,16142.0,,Shopping
5763.0,500864.0,2024-07-25,11:31:26,,24779.0,213548.0,Travel
,501731.0,2024-07-25,11:51:02,Deposit,13634.0,63840.0,Travel
5992.0,501641.0,2024-07-25,11:56:46,Transfer,21908.0,340674.0,Dining
7096.0,500324.0,2024-07-25,14:12:19,Deposit,34373.0,65151.0,
7581.0,502302.0,2024-07-25,15:12:29,Deposit,37756.0,417785.0,Bills
7710.0,,2024-07-25,15:27:48,Deposit,38297.0,464591.0,Groceries
8487.0,502892.0,2024-07-25,16:57:51,Deposit,36866.0,464175.0,Bills
8613.0,500459.0,2024-07-25,17:10:56,Transfer,10944.0,,Shopping
8811.0,501517.0,2024-07-25,17:34:17,Deposit,35057.0,119453.0,Dining
10128.0,501957.0,2024-07-25,20:12:47,Transfer,26085.0,,Shopping
11037.0,502619.0,2024-07-25,22:00:36,Transfer,41316.0,91442.0,Dining
11275.0,502385.0,2024-07-25,,Transfer,7250.0,377851.0,Shopping
11425.0,501140.0,2024-07-25,22:46:17,Withdrawal,47551.0,314882.0,Shopping
11613.0,500514.0,2024-07-25,23:08:44,Deposit,47403.0,469987.0,Groceries
321.0,501484.0,2024-07-26,00:35:22,Transfer,43183.0,162132.0,Dining
614.0,501843.0,2024-07-26,01:13:28,Deposit,30215.0,,Shopping
1032.0,501182.0,2024-07-26,02:02:31,Withdrawal,1071.0,472062.0,Groceries
3285.0,501056.0,2024-07-26,,Deposit,7217.0,382380.0,Shopping
5577.0,500691.0,2024-07-26,,Transfer,47525.0,421132.0,Dining
7486.0,500443.0,2024-07-26,15:03:23,Transfer,,222658.0,Bills
8574.0,502566.0,2024-07-26,17:07:21,Transfer,,157370.0,Dining
9057.0,502488.0,2024-07-26,18:06:47,Transfer,14970.0,401279.0,Dining
10862.0,502031.0,2024-07-26,21:39:50,Withdrawal,10052.0,,Shopping
,501702.0,2024-07-27,00:07:44,,33586.0,,Bills
508.0,500233.0,2024-07-27,00:58:49,Withdrawal,17660.0,28681.0,Bills
908.0,502360.0,2024-07-27,01:47:45,Withdrawal,43757.0,17285.0,Groceries
1186.0,500984.0,2024-07-27,02:21:57,Withdrawal,40045.0,323125.0,Travel
1667.0,501504.0,2024-07-27,03:21:05,Transfer,39728.0,31081.0,Bills
2978.0,501582.0,2024-07-27,05:56:57,Withdrawal,46183.0,279000.0,
,500379.0,,11:00:47,Deposit,48504.0,394688.0,Shopping
5693.0,502605.0,2024-07-27,11:22:53,Transfer,35246.0,488213.0,
5781.0,501390.0,2024-07-27,11:34:22,Deposit,25429.0,19504.0,Groceries
6206.0,501570.0,2024-07-27,12:21:06,Deposit,,432161.0,Travel
9177.0,500436.0,2024-07-27,18:22:31,Withdrawal,44435.0,,Groceries
9259.0,501138.0,2024-07-27,18:32:54,Withdrawal,48047.0,446209.0,Shopping
10309.0,500037.0,,20:34:23,Deposit,8397.0,127747.0,Travel
10536.0,502661.0,2024-07-27,21:01:21,Transfer,,115315.0,Groceries
11125.0,500215.0,2024-07-27,22:09:24,Transfer,21245.0,161086.0,Groceries
5.0,501133.0,2024-07-28,00:00:35,Transfer,9347.0,,Groceries
418.0,500268.0,2024-07-28,00:47:38,Withdrawal,31460.0,17346.0,Dining
1828.0,500089.0,2024-07-28,03:40:42,Deposit,33102.0,430362.0,Travel
3882.0,500605.0,2024-07-28,07:42:47,Deposit,24514.0,33172.0,Bills
5995.0,502635.0,2024-07-28,11:57:06,Withdrawal,43388.0,217616.0,Groceries
,502983.0,2024-07-28,14:34:24,Transfer,29970.0,260115.0,Groceries
7306.0,500733.0,2024-07-28,,Transfer,,453106.0,Travel
7333.0,502476.0,2024-07-28,14:41:23,Transfer,4134.0,140720.0,Bills
7947.0,500277.0,2024-07-28,15:56:10,Deposit,6483.0,475663.0,Groceries
8293.0,501287.0,2024-07-28,16:35:33,Withdrawal,32382.0,274295.0,Shopping
8520.0,500001.0,2024-07-28,17:00:55,Transfer,17432.0,78048.0,Groceries
9173.0,501045.0,,18:22:14,Deposit,3711.0,469865.0,Groceries
9227.0,501584.0,2024-07-28,18:29:05,Transfer,36954.0,369251.0,Travel
9975.0,500190.0,2024-07-28,19:54:51,Withdrawal,34427.0,392194.0,Travel
10247.0,500669.0,2024-07-28,20:27:32,Transfer,3812.0,133318.0,Travel
701.0,502324.0,,01:23:50,Transfer,27890.0,180001.0,Travel
2813.0,500325.0,2024-07-29,05:38:29,Deposit,33596.0,453114.0,Travel
3202.0,501794.0,2024-07-29,06:25:00,Withdrawal,38134.0,,Bills
4094.0,500175.0,2024-07-29,08:07:14,Withdrawal,10557.0,,Bills
4745.0,501560.0,,09:25:27,,32839.0,304477.0,Travel
4756.0,502639.0,2024-07-29,09:26:44,Deposit,14650.0,362418.0,Bills
5333.0,502740.0,2024-07-29,10:39:56,Deposit,38228.0,,Groceries
5349.0,501195.0,2024-07-29,10:41:47,Deposit,,194476.0,Groceries
,501845.0,2024-07-29,11:26:05,Transfer,39472.0,307172.0,Shopping
6218.0,,2024-07-29,12:22:46,Withdrawal,34224.0,101975.0,
,501629.0,2024-07-29,15:11:05,Deposit,16329.0,413108.0,Bills
8997.0,500975.0,2024-07-29,17:58:32,Transfer,7857.0,103765.0,
11654.0,500444.0,2024-07-29,23:14:40,Deposit,33084.0,381502.0,Groceries
11726.0,501550.0,2024-07-29,23:24:40,Transfer,,75984.0,Travel
376.0,,2024-07-30,00:41:40,Transfer,25720.0,52543.0,Dining
635.0,500960.0,2024-07-30,01:15:42,Deposit,42592.0,276323.0,Groceries
1973.0,,2024-07-30,03:56:24,Transfer,1955.0,233154.0,Travel
,502320.0,2024-07-30,04:13:17,Transfer,8927.0,107647.0,Travel
2137.0,500437.0,2024-07-30,04:14:47,Transfer,19423.0,324917.0,Bills
2259.0,501483.0,2024-07-30,04:30:14,Withdrawal,44723.0,476604.0,Dining
2765.0,502290.0,2024-07-30,05:31:46,Withdrawal,23399.0,,Dining
4462.0,501034.0,2024-07-30,08:50:49,Withdrawal,5206.0,58100.0,Bills
4850.0,500229.0,2024-07-30,09:37:04,Deposit,40270.0,8035.0,Shopping
5505.0,502210.0,2024-07-30,11:02:33,Withdrawal,23519.0,94222.0,Groceries
5655.0,501098.0,2024-07-30,11:18:31,Transfer,49184.0,312092.0,Groceries
6056.0,501517.0,2024-07-30,,,47719.0,67972.0,Bills
,502380.0,2024-07-30,12:51:36,Transfer,7166.0,69846.0,Travel
6652.0,501135.0,2024-07-30,13:17:38,Transfer,34891.0,91262.0,Dining
7396.0,,2024-07-30,14:50:22,Transfer,29949.0,274054.0,Dining
8248.0,501656.0,2024-07-30,16:30:44,Withdrawal,23460.0,,Bills
9267.0,501051.0,2024-07-30,18:34:17,Deposit,14082.0,440367.0,Dining
9286.0,500106.0,2024-07-30,18:36:37,Transfer,19296.0,201147.0,
11511.0,500212.0,2024-07-30,22:56:19,Transfer,5285.0,150833.0,Bills
554.0,,2024-07-31,01:05:17,Deposit,48575.0,241135.0,Dining
834.0,502129.0,2024-07-31,01:38:56,Deposit,45752.0,192033.0,Shopping
1471.0,501570.0,2024-07-31,02:56:19,,34717.0,365541.0,Groceries
,502223.0,2024-07-31,04:01:40,Withdrawal,38302.0,104475.0,Groceries
2604.0,502785.0,2024-07-31,05:13:05,Withdrawal,27058.0,278185.0,Travel
2612.0,501402.0,2024-07-31,05:14:46,Withdrawal,39381.0,350240.0,Dining
,500485.0,2024-07-31,06:17:31,Withdrawal,36101.0,473108.0,Groceries
3756.0,,2024-07-31,07:30:04,Deposit,,44553.0,Groceries
5101.0,501945.0,2024-07-31,10:07:36,Deposit,43122.0,,Travel
6954.0,500944.0,2024-07-31,13:56:09,Withdrawal,35340.0,240562.0,
7069.0,500587.0,2024-07-31,,Withdrawal,13438.0,8105.0,Travel
7429.0,500377.0,2024-07-31,14:55:25,Transfer,18349.0,87000.0,Bills
7505.0,502384.0,2024-07-31,15:05:27,,42799.0,89000.0,Dining
7552.0,502521.0,2024-07-31,15:09:38,Transfer,1667.0,352918.0,Groceries
7603.0,501675.0,2024-07-31,,,22457.0,481730.0,Groceries
7680.0,502113.0,2024-07-31,15:23:56,Transfer,35900.0,229431.0,
7944.0,502272.0,2024-07-31,15:55:40,Deposit,33461.0,27186.0,Shopping
8583.0,500980.0,,17:07:56,Withdrawal,12769.0,369323.0,Dining
9554.0,502696.0,2024-07-31,19:07:43,Withdrawal,36523.0,129876.0,Bills
10629.0,502015.0,2024-07-31,21:12:00,Deposit,,258488.0,Groceries
499.0,501459.0,2024-08-01,,Deposit,10168.0,415140.0,Dining
1031.0,502685.0,2024-08-01,02:02:03,Withdrawal,41196.0,27957.0,Travel
1450.0,500566.0,2024-08-01,02:53:25,Deposit,4838.0,304896.0,Dining
1565.0,502619.0,2024-08-01,,Deposit,,130418.0,Bills
1920.0,500290.0,2024-08-01,03:51:13,Withdrawal,7544.0,152417.0,Bills
2180.0,502886.0,2024-08-01,,Deposit,22248.0,424547.0,Dining
3873.0,500329.0,2024-08-01,07:41:41,Deposit,,328853.0,Travel
3879.0,501779.0,2024-08-01,07:42:33,Deposit,,187360.0,Bills
4853.0,502891.0,2024-08-01,09:37:22,Deposit,34841.0,105203.0,Dining
5052.0,500269.0,2024-08-01,10:02:35,Withdrawal,33469.0,158990.0,Bills
5596.0,,,,,47935.0,461505.0,Groceries
5625.0,,2024-08-01,11:15:42,Deposit,,,Bills
6433.0,500570.0,2024-08-01,12:50:52,Transfer,1471.0,9575.0,Groceries
,500301.0,2024-08-01,15:49:03,Deposit,,263371.0,Dining
8440.0,502486.0,2024-08-01,,Withdrawal,,286477.0,Dining
8507.0,501719.0,2024-08-01,16:59:26,Transfer,1692.0,78624.0,Bills
8663.0,500644.0,2024-08-01,17:15:37,Withdrawal,,141847.0,Travel
9801.0,500735.0,2024-08-01,19:34:29,Transfer,13175.0,156170.0,
