account_id,customer_id,account_type,open_date,balance,branch
502143.0,2436.0,,2024-04-17,108940.0,Bangalore-East
502992.0,2995.0,Salary,2024-04-17,256328.0,Pune-Central
502670.0,2782.0,Savings,2024-04-17,427428.0,Delhi-North
501881.0,2265.0,Savings,2024-04-18,350054.0,Pune-Main
501669.0,,Savings,2024-04-18,164850.0,Mumbai-Main
501404.0,1940.0,Current,2024-04-18,399084.0,Mumbai-West
502648.0,2767.0,Current,2024-04-18,247342.0,Mumbai-Main
500770.0,1513.0,Savings,2024-04-18,76017.0,Pune-Central
501742.0,2170.0,Fixed Deposit,2024-04-18,180077.0,Mumbai-West
501358.0,1909.0,Current,2024-04-18,428276.0,Chennai-Main
500361.0,1233.0,Savings,2024-04-19,403500.0,Delhi-Main
501524.0,2022.0,Current,2024-04-19,171054.0,Chennai-North
501957.0,2317.0,Fixed Deposit,2024-04-19,103476.0,Pune-Central
501091.0,1733.0,Current,,149383.0,Pune-Central
500726.0,1484.0,Savings,2024-04-19,181822.0,Chennai-Main
501385.0,1928.0,Fixed Deposit,2024-04-19,475573.0,Chennai-Main
500617.0,1409.0,Current,2024-04-19,277941.0,Hyderabad-Main
501448.0,1968.0,Fixed Deposit,2024-04-20,76894.0,Chennai-North
502485.0,2659.0,Savings,2024-04-20,131216.0,Hyderabad-Main
500570.0,1377.0,Salary,2024-04-20,8448.0,Hyderabad-South
,2314.0,Current,,,Chennai-North
502662.0,2777.0,Fixed Deposit,2024-04-20,,Chennai-Main
,1250.0,Current,2024-04-20,466009.0,Pune-Main
500179.0,,Savings,2024-04-20,491238.0,
501541.0,,Savings,2024-04-21,210643.0,Chennai-North
501549.0,2041.0,Fixed Deposit,2024-04-21,63440.0,Delhi-Main
500019.0,1013.0,Savings,2024-04-22,,Pune-Central
501434.0,1958.0,Fixed Deposit,2024-04-22,,Delhi-Main
,1009.0,Current,2024-04-22,238653.0,Mumbai-West
500480.0,1311.0,Fixed Deposit,2024-04-22,175717.0,Bangalore-East
502233.0,2498.0,Salary,2024-04-23,404557.0,Mumbai-Main
501849.0,2242.0,,2024-04-23,91375.0,Mumbai-West
502431.0,2627.0,Fixed Deposit,2024-04-23,256238.0,Chennai-North
,1057.0,Salary,2024-04-23,206547.0,Delhi-North
500848.0,1568.0,Current,2024-04-23,255072.0,Mumbai-Main
501569.0,2055.0,Fixed Deposit,2024-04-23,457780.0,Delhi-Main
501038.0,1693.0,Current,2024-04-24,343038.0,Bangalore-East
501909.0,2285.0,Fixed Deposit,2024-04-25,484754.0,Pune-Central
502779.0,2858.0,Salary,2024-04-25,80021.0,Bangalore-East
500342.0,1221.0,Fixed Deposit,2024-04-25,377475.0,Bangalore-East
501452.0,1971.0,Salary,2024-04-25,367722.0,Hyderabad-Main
500780.0,1521.0,Salary,,459446.0,Delhi-Main
500648.0,,Fixed Deposit,2024-04-26,474434.0,Delhi-Main
500185.0,1115.0,Fixed Deposit,2024-04-26,,Hyderabad-Main
,,Fixed Deposit,,,Mumbai-West
502249.0,2509.0,Current,2024-04-26,320663.0,Bangalore-Main
500046.0,1029.0,Current,,322229.0,Pune-Central
502696.0,2798.0,Fixed Deposit,2024-04-26,310226.0,Mumbai-West
501846.0,2241.0,Fixed Deposit,2024-04-27,373674.0,Pune-Main
500786.0,1525.0,,2024-04-27,421278.0,Chennai-Main
,2003.0,Salary,2024-04-27,492656.0,Delhi-North
502811.0,2876.0,Fixed Deposit,2024-04-27,359504.0,Hyderabad-Main
501217.0,1817.0,Current,2024-04-28,323885.0,Chennai-Main
502734.0,2825.0,Salary,2024-04-28,444063.0,Delhi-North
502603.0,2735.0,Savings,2024-04-28,167280.0,Mumbai-Main
500987.0,1656.0,Fixed Deposit,2024-04-28,498609.0,Hyderabad-Main
502956.0,2971.0,Savings,2024-04-30,100597.0,
500748.0,1498.0,Salary,2024-04-30,419474.0,Hyderabad-South
,2454.0,Current,2024-05-01,383040.0,Pune-Central
500580.0,1383.0,Fixed Deposit,,432539.0,Delhi-Main
502373.0,2588.0,Current,2024-05-02,451909.0,Hyderabad-Main
500134.0,1083.0,Savings,2024-05-02,335329.0,Hyderabad-Main
501390.0,1931.0,Current,2024-05-03,422752.0,Delhi-North
500071.0,1046.0,Savings,2024-05-03,44432.0,Delhi-North
501821.0,2223.0,Fixed Deposit,2024-05-03,15588.0,Delhi-North
501658.0,2111.0,Fixed Deposit,2024-05-03,391880.0,Pune-Central
501348.0,1903.0,Current,2024-05-03,165749.0,
501986.0,2334.0,Salary,2024-05-03,407910.0,Chennai-North
502324.0,2557.0,Savings,2024-05-03,25367.0,Mumbai-West
502250.0,2510.0,Fixed Deposit,2024-05-04,373413.0,Mumbai-Main
501852.0,2244.0,Current,2024-05-04,403346.0,Pune-Main
501078.0,1725.0,Salary,2024-05-04,59897.0,Pune-Central
502519.0,,Salary,,161305.0,Hyderabad-South
500649.0,1428.0,Savings,,14233.0,Pune-Main
500893.0,1597.0,Current,2024-05-05,157124.0,Mumbai-West
501897.0,2277.0,Savings,2024-05-05,159643.0,Chennai-North
501823.0,2225.0,Current,2024-05-05,350512.0,Bangalore-Main
502123.0,2423.0,Salary,2024-05-06,362422.0,Hyderabad-Main
500935.0,1626.0,Salary,2024-05-06,383537.0,
500055.0,1036.0,Savings,2024-05-06,162621.0,Chennai-North
502142.0,2435.0,Current,2024-05-06,161195.0,Delhi-Main
502081.0,2395.0,Current,2024-05-06,326460.0,Delhi-Main
500481.0,1311.0,Salary,2024-05-06,332860.0,Bangalore-Main
501947.0,2312.0,Fixed Deposit,2024-05-06,120290.0,Delhi-Main
501166.0,,Fixed Deposit,2024-05-06,374697.0,Hyderabad-Main
500164.0,1101.0,Current,2024-05-07,41271.0,Mumbai-Main
501684.0,2126.0,Savings,2024-05-07,118332.0,Hyderabad-Main
502590.0,2726.0,Savings,2024-05-07,191000.0,Mumbai-Main
501559.0,2048.0,Fixed Deposit,2024-05-07,394172.0,Delhi-Main
500798.0,1534.0,Current,2024-05-07,208760.0,Chennai-North
502654.0,2772.0,Fixed Deposit,,200928.0,Delhi-North
502168.0,2455.0,,2024-05-08,,Mumbai-West
500364.0,1236.0,Savings,2024-05-08,31818.0,Mumbai-Main
501052.0,1705.0,Fixed Deposit,2024-05-08,83071.0,Delhi-Main
501475.0,1987.0,Fixed Deposit,2024-05-08,14127.0,Mumbai-Main
500784.0,1524.0,Salary,2024-05-08,173905.0,Hyderabad-South
502640.0,2762.0,Current,2024-05-09,75724.0,Chennai-North
501574.0,2058.0,Current,2024-05-09,236498.0,Hyderabad-South
500102.0,1064.0,Savings,2024-05-09,,
500754.0,1503.0,Salary,2024-05-09,90218.0,Mumbai-West
501926.0,2298.0,Salary,2024-05-09,207356.0,Pune-Central
501688.0,,Salary,2024-05-09,281590.0,Mumbai-West
502632.0,2757.0,Savings,2024-05-09,449810.0,Delhi-Main
502847.0,2900.0,Fixed Deposit,2024-05-10,260092.0,Chennai-Main
500692.0,1456.0,Salary,2024-05-10,168295.0,Hyderabad-Main
500913.0,1612.0,,2024-05-10,45974.0,Bangalore-East
502868.0,2915.0,Savings,2024-05-10,263567.0,Mumbai-West
501767.0,2185.0,Savings,2024-05-11,315830.0,Pune-Central
,2346.0,Fixed Deposit,2024-05-11,,Mumbai-Main
500357.0,1231.0,Salary,2024-05-11,319834.0,Pune-Main
500236.0,1149.0,Salary,2024-05-12,18372.0,Mumbai-West
500142.0,1087.0,Fixed Deposit,2024-05-12,107895.0,Bangalore-Main
502104.0,2411.0,Fixed Deposit,2024-05-12,83188.0,Bangalore-East
501056.0,1708.0,Current,2024-05-12,267029.0,Mumbai-West
500033.0,1021.0,Current,2024-05-13,484578.0,Delhi-North
,1754.0,Salary,2024-05-14,61448.0,Bangalore-Main
500005.0,1004.0,Fixed Deposit,2024-05-14,124787.0,Mumbai-Main
500314.0,1201.0,Current,2024-05-14,173598.0,Delhi-Main
501065.0,,Salary,2024-05-15,143837.0,Hyderabad-Main
502583.0,2722.0,Fixed Deposit,2024-05-16,331965.0,Pune-Central
502277.0,2526.0,Current,2024-05-16,46374.0,
501313.0,1881.0,Salary,2024-05-17,268340.0,Pune-Central
502214.0,2486.0,,2024-05-17,102378.0,Pune-Main
501021.0,1681.0,Savings,2024-05-17,,Bangalore-East
501278.0,,Savings,2024-05-17,,
502708.0,2805.0,Salary,2024-05-18,413173.0,
501995.0,2338.0,Current,,57989.0,Chennai-North
502163.0,2451.0,Fixed Deposit,2024-05-18,49759.0,Chennai-North
,1863.0,Fixed Deposit,2024-05-18,76137.0,Mumbai-West
502581.0,2720.0,Salary,2024-05-19,407981.0,Delhi-North
502615.0,2744.0,Fixed Deposit,2024-05-19,227442.0,Chennai-North
501754.0,2176.0,Savings,2024-05-20,88272.0,Mumbai-West
502254.0,2512.0,,2024-05-20,304320.0,Hyderabad-South
501874.0,2260.0,,2024-05-20,155632.0,Bangalore-Main
500256.0,1162.0,,2024-05-20,130569.0,Mumbai-Main
501952.0,,Current,2024-05-21,223108.0,Bangalore-Main
501437.0,1960.0,Current,2024-05-21,477317.0,Chennai-Main
501484.0,1994.0,Current,2024-05-21,373085.0,Mumbai-West
500526.0,1344.0,Current,2024-05-21,333328.0,Hyderabad-Main
501825.0,2226.0,Fixed Deposit,,380558.0,Mumbai-West
500907.0,1608.0,Savings,2024-05-21,189578.0,Pune-Central
500464.0,1301.0,Savings,2024-05-21,273324.0,Bangalore-Main
502969.0,2980.0,Salary,,320269.0,Bangalore-Main
500023.0,1015.0,Savings,2024-05-22,109100.0,Mumbai-West
501428.0,,Salary,2024-05-22,,Pune-Central
501966.0,2322.0,Salary,2024-05-23,22935.0,Chennai-North
,1531.0,Fixed Deposit,2024-05-23,416674.0,Hyderabad-South
502423.0,2622.0,Salary,2024-05-23,469487.0,Bangalore-East
501597.0,2073.0,Savings,2024-05-23,492672.0,
501892.0,2273.0,Salary,2024-05-23,462670.0,Delhi-Main
502795.0,2867.0,Savings,2024-05-23,64017.0,Bangalore-East
500966.0,,Fixed Deposit,2024-05-23,116014.0,Bangalore-Main
501866.0,2254.0,Fixed Deposit,2024-05-23,448348.0,Pune-Main
500225.0,1142.0,Current,2024-05-24,450972.0,Hyderabad-Main
502048.0,2373.0,Current,2024-05-24,126693.0,Hyderabad-South
501691.0,2131.0,Salary,2024-05-24,60543.0,Hyderabad-Main
,2259.0,Current,2024-05-24,281267.0,Pune-Main
502638.0,2761.0,Current,2024-05-24,5605.0,Bangalore-Main
502099.0,2408.0,Salary,2024-05-24,114122.0,Chennai-North
501375.0,1921.0,Salary,2024-05-25,38211.0,
501696.0,,Salary,2024-05-25,,Mumbai-West
501366.0,1914.0,,2024-05-25,126809.0,Mumbai-West
500574.0,1380.0,Savings,2024-05-25,52723.0,Delhi-Main
,2962.0,Salary,2024-05-26,391012.0,Chennai-North
501074.0,1722.0,Savings,,158364.0,Delhi-Main
502543.0,2696.0,Savings,2024-05-27,256504.0,Chennai-North
501315.0,1882.0,Current,2024-05-27,492510.0,Delhi-North
502554.0,2704.0,Fixed Deposit,2024-05-27,385508.0,Mumbai-Main
502353.0,,Current,2024-05-28,324551.0,Mumbai-Main
501893.0,2274.0,Current,2024-05-28,230325.0,Mumbai-Main
502136.0,2432.0,Salary,2024-05-28,81808.0,Mumbai-West
500895.0,1598.0,Current,2024-05-28,89582.0,Mumbai-West
502808.0,2874.0,Savings,2024-05-28,466849.0,Delhi-North
502818.0,2880.0,Current,2024-05-28,,Mumbai-West
500982.0,1653.0,Current,2024-05-29,258994.0,Hyderabad-South
500510.0,1331.0,Fixed Deposit,2024-05-29,146615.0,
501301.0,1874.0,Salary,2024-05-29,162212.0,Mumbai-Main
500244.0,,Current,2024-05-30,78083.0,Delhi-Main
501593.0,,Salary,,162925.0,
502684.0,,,2024-05-30,,Hyderabad-Main
502307.0,2547.0,Fixed Deposit,2024-05-30,404398.0,Chennai-North
,1095.0,Savings,2024-05-30,211893.0,Delhi-Main
500462.0,1300.0,Current,2024-05-30,357441.0,Bangalore-East
501641.0,2100.0,Current,2024-05-30,237793.0,Pune-Central
501101.0,1740.0,Salary,2024-05-31,304802.0,Bangalore-Main
502368.0,2586.0,Salary,2024-05-31,275482.0,Mumbai-Main
,2840.0,Fixed Deposit,2024-05-31,76938.0,Mumbai-West
500301.0,1192.0,Savings,2024-05-31,91119.0,Chennai-Main
501443.0,1964.0,Savings,2024-05-31,13851.0,Bangalore-Main
501490.0,1998.0,Current,2024-05-31,1838.0,Hyderabad-South
501131.0,1759.0,,2024-06-01,336262.0,Chennai-North
501082.0,1727.0,Salary,2024-06-01,449452.0,Hyderabad-South
501326.0,1890.0,Current,2024-06-02,233151.0,Delhi-North
501173.0,1789.0,Fixed Deposit,2024-06-02,125770.0,
501900.0,2279.0,Current,2024-06-02,252339.0,Pune-Central
502498.0,2668.0,,2024-06-02,41257.0,
500150.0,1092.0,Current,2024-06-03,270557.0,Pune-Main
502293.0,2537.0,Salary,2024-06-03,295313.0,Mumbai-West
501084.0,1728.0,Savings,2024-06-03,491012.0,Delhi-North
502546.0,2699.0,Current,2024-06-03,199280.0,Mumbai-Main
501033.0,1690.0,Current,2024-06-03,309461.0,Delhi-North
502238.0,2502.0,Salary,2024-06-03,325622.0,Pune-Main
501745.0,2171.0,Current,2024-06-03,218621.0,Mumbai-West
502671.0,2782.0,Fixed Deposit,,,Delhi-Main
500868.0,1580.0,Fixed Deposit,2024-06-03,330839.0,Delhi-North
,1128.0,Savings,,70393.0,Pune-Main
502167.0,2455.0,Savings,2024-06-04,382527.0,Mumbai-Main
501241.0,1834.0,Salary,2024-06-04,427767.0,
502553.0,2703.0,Savings,2024-06-04,80974.0,Delhi-North
500048.0,1030.0,,2024-06-05,147164.0,Hyderabad-South
501879.0,2263.0,Savings,2024-06-05,256763.0,Mumbai-Main
500492.0,1319.0,,2024-06-06,321690.0,Hyderabad-South
500413.0,1268.0,Fixed Deposit,2024-06-06,219208.0,Mumbai-West
501929.0,2301.0,Fixed Deposit,2024-06-06,,Pune-Main
500747.0,1498.0,Savings,2024-06-06,135095.0,Hyderabad-South
502568.0,2713.0,Salary,2024-06-06,217051.0,Chennai-North
502522.0,2684.0,,2024-06-06,239151.0,Hyderabad-South
501420.0,1949.0,Savings,2024-06-06,292628.0,Mumbai-Main
,1547.0,Fixed Deposit,2024-06-06,370335.0,Delhi-North
,2609.0,Salary,2024-06-07,432002.0,
500623.0,1412.0,Savings,2024-06-07,200691.0,
501433.0,1957.0,,2024-06-07,358903.0,Hyderabad-South
501207.0,1811.0,Savings,2024-06-07,211669.0,Bangalore-East
502536.0,2692.0,Savings,2024-06-07,428377.0,Mumbai-Main
501034.0,1690.0,Savings,2024-06-07,262452.0,Delhi-North
,1759.0,Salary,2024-06-08,217513.0,Chennai-North
502354.0,2576.0,Salary,2024-06-08,482294.0,Hyderabad-South
,1747.0,Current,2024-06-09,128105.0,Hyderabad-South
500441.0,,Salary,2024-06-09,160048.0,Pune-Main
501588.0,,Current,2024-06-09,60531.0,Mumbai-Main
501063.0,1713.0,Salary,2024-06-09,231994.0,Bangalore-East
501863.0,2252.0,Current,2024-06-09,373653.0,Chennai-Main
500129.0,1080.0,Current,2024-06-09,309535.0,Bangalore-East
502352.0,2575.0,Fixed Deposit,2024-06-10,199947.0,Mumbai-West
500721.0,1479.0,Salary,2024-06-10,,Bangalore-East
502668.0,2781.0,Current,2024-06-10,190101.0,Chennai-North
500112.0,1069.0,Current,,67196.0,
502263.0,2518.0,Savings,2024-06-11,242531.0,Bangalore-Main
502331.0,2561.0,Fixed Deposit,2024-06-11,266779.0,Mumbai-Main
500331.0,1213.0,Savings,2024-06-12,153780.0,Pune-Central
500736.0,1491.0,Current,2024-06-13,206063.0,Delhi-North
501164.0,1783.0,Current,2024-06-13,,Bangalore-Main
502193.0,2473.0,Current,,125400.0,Chennai-Main
500740.0,1494.0,Current,2024-06-14,82210.0,Delhi-Main
500601.0,1397.0,Current,2024-06-14,147499.0,Hyderabad-South
500374.0,,Salary,2024-06-14,146874.0,Bangalore-East
,1046.0,Fixed Deposit,2024-06-15,328620.0,Delhi-Main
501841.0,2236.0,Salary,2024-06-15,86263.0,
501294.0,1869.0,Current,2024-06-16,396153.0,Delhi-Main
501064.0,1714.0,Fixed Deposit,2024-06-16,367690.0,Hyderabad-Main
,1095.0,Fixed Deposit,2024-06-16,163907.0,Delhi-North
500716.0,1475.0,Savings,2024-06-16,342782.0,Chennai-North
500241.0,1153.0,Savings,2024-06-17,170306.0,Mumbai-West
501142.0,1768.0,Fixed Deposit,,144455.0,Chennai-Main
500217.0,1136.0,Savings,2024-06-17,238000.0,Bangalore-East
501828.0,2228.0,Fixed Deposit,2024-06-17,488577.0,Delhi-Main
501070.0,1718.0,Current,2024-06-17,181329.0,Chennai-Main
501731.0,,Current,2024-06-17,74856.0,Bangalore-Main
502190.0,,Savings,2024-06-18,349663.0,Delhi-Main
502303.0,,Fixed Deposit,2024-06-18,,Mumbai-Main
502443.0,2635.0,Salary,2024-06-18,478627.0,Pune-Main
500154.0,1094.0,Salary,2024-06-18,238537.0,
502017.0,2353.0,,2024-06-18,119385.0,Pune-Main
502012.0,2350.0,Current,2024-06-18,246588.0,Hyderabad-South
502843.0,2898.0,Current,2024-06-19,436050.0,
501171.0,1787.0,Savings,2024-06-19,,Pune-Central
500737.0,1492.0,,,480823.0,Bangalore-Main
,1014.0,Salary,2024-06-20,,Mumbai-Main
500869.0,1580.0,Salary,2024-06-20,166713.0,Delhi-Main
,2977.0,Current,2024-06-20,401299.0,
502895.0,2933.0,Savings,2024-06-20,313410.0,Pune-Central
501314.0,1882.0,Current,2024-06-21,396647.0,Delhi-Main
501744.0,2171.0,Savings,2024-06-21,431397.0,Mumbai-Main
,2275.0,Current,2024-06-21,111743.0,Chennai-North
502149.0,2442.0,Current,2024-06-21,496019.0,Delhi-Main
502256.0,,Fixed Deposit,2024-06-21,147355.0,
500659.0,1433.0,Salary,2024-06-22,243438.0,Chennai-North
500975.0,1650.0,Current,2024-06-22,148146.0,Hyderabad-South
500811.0,1545.0,Current,2024-06-22,164468.0,Hyderabad-South
501853.0,2245.0,Savings,2024-06-22,194314.0,Chennai-North
501555.0,,,2024-06-22,377946.0,Bangalore-Main
502402.0,2610.0,,2024-06-23,17892.0,Delhi-North
500963.0,1642.0,Salary,2024-06-23,,Chennai-North
500467.0,,Salary,2024-06-23,177361.0,Hyderabad-Main
501869.0,2256.0,Fixed Deposit,2024-06-23,444486.0,Chennai-North
502885.0,2926.0,Salary,,226097.0,Hyderabad-Main
502177.0,2462.0,Current,2024-06-23,293282.0,Hyderabad-South
502340.0,2566.0,Fixed Deposit,2024-06-24,336486.0,Hyderabad-South
500875.0,1585.0,Fixed Deposit,2024-06-24,210002.0,Pune-Main
501790.0,2199.0,Current,2024-06-24,1211.0,Mumbai-West
500210.0,1131.0,Fixed Deposit,2024-06-24,317757.0,Pune-Central
502000.0,2341.0,Salary,2024-06-24,339468.0,Chennai-Main
501844.0,2239.0,Current,2024-06-25,102454.0,Bangalore-Main
502023.0,2356.0,,2024-06-25,36014.0,Bangalore-Main
,,Current,2024-06-25,287490.0,Hyderabad-Main
,1022.0,Savings,2024-06-26,,Mumbai-West
500939.0,1628.0,Savings,2024-06-26,260156.0,Bangalore-Main
501685.0,2127.0,Salary,2024-06-27,481668.0,Hyderabad-South
502009.0,2348.0,Fixed Deposit,2024-06-27,446256.0,Bangalore-Main
,2036.0,Current,2024-06-27,2844.0,Pune-Central
500755.0,1503.0,Savings,2024-06-27,82829.0,Mumbai-West
500235.0,1149.0,,2024-06-27,188960.0,Mumbai-Main
501450.0,1970.0,Savings,2024-06-27,144481.0,Mumbai-Main
500428.0,1277.0,Salary,2024-06-27,137868.0,Chennai-Main
501768.0,2185.0,,2024-06-28,44862.0,Pune-Main
502226.0,2494.0,Savings,2024-06-28,371957.0,Mumbai-Main
502499.0,2669.0,Savings,2024-06-28,120603.0,Delhi-Main
500828.0,1556.0,Fixed Deposit,,364798.0,Bangalore-East
500594.0,1393.0,Current,2024-06-29,491563.0,Mumbai-Main
501329.0,1892.0,Savings,2024-06-29,,Mumbai-West
502685.0,2791.0,Savings,2024-06-29,466646.0,Hyderabad-Main
501635.0,2097.0,Current,2024-06-29,298567.0,Delhi-Main
500135.0,1084.0,Savings,2024-06-29,286102.0,Mumbai-Main
500223.0,1140.0,Savings,2024-06-29,77201.0,Bangalore-Main
500380.0,1246.0,Salary,2024-06-29,485733.0,Delhi-North
501778.0,2191.0,Fixed Deposit,2024-06-29,230753.0,Pune-Central
502317.0,2553.0,Fixed Deposit,2024-06-30,325849.0,Pune-Central
502952.0,2969.0,Fixed Deposit,2024-06-30,164884.0,
502787.0,2862.0,Current,2024-06-30,370091.0,Bangalore-Main
502826.0,,Fixed Deposit,2024-06-30,74809.0,Chennai-Main
502937.0,2960.0,Fixed Deposit,,493631.0,Hyderabad-South
500983.0,1654.0,Current,2024-07-01,57083.0,Mumbai-Main
502660.0,2776.0,Savings,2024-07-01,113659.0,Bangalore-Main
502440.0,2633.0,Savings,2024-07-01,264322.0,Pune-Main
502182.0,2465.0,,2024-07-01,151477.0,Delhi-North
501670.0,2118.0,Fixed Deposit,2024-07-01,175513.0,Mumbai-West
500785.0,1525.0,Fixed Deposit,2024-07-02,345535.0,Chennai-North
500521.0,1340.0,Savings,2024-07-02,499114.0,Mumbai-West
,2211.0,Salary,2024-07-02,417508.0,Hyderabad-Main
501212.0,1814.0,Current,2024-07-02,340490.0,Mumbai-West
502987.0,2992.0,Savings,2024-07-03,414557.0,
502565.0,2712.0,Savings,,76639.0,Bangalore-Main
502008.0,2347.0,,2024-07-03,452997.0,Delhi-North
502505.0,2672.0,,2024-07-03,,Pune-Central
500194.0,1122.0,Fixed Deposit,2024-07-03,254991.0,Pune-Central
500509.0,1330.0,Savings,2024-07-04,442595.0,Pune-Central
501189.0,1799.0,Current,2024-07-04,41590.0,Pune-Central
502332.0,2561.0,Savings,2024-07-05,326706.0,Mumbai-Main
501969.0,2324.0,Current,2024-07-05,459642.0,Hyderabad-Main
502449.0,,Current,2024-07-05,51875.0,Bangalore-Main
502268.0,2521.0,Savings,,484270.0,Delhi-North
500197.0,1124.0,Savings,2024-07-05,36048.0,Hyderabad-South
501344.0,1901.0,Savings,2024-07-06,184644.0,Delhi-North
500860.0,1576.0,Salary,2024-07-06,441426.0,Delhi-Main
501337.0,1896.0,Salary,2024-07-06,44276.0,Mumbai-West
502657.0,2774.0,Fixed Deposit,2024-07-06,288932.0,Chennai-North
500405.0,1263.0,Savings,2024-07-06,225048.0,Hyderabad-South
501266.0,1851.0,Savings,,69271.0,Pune-Main
501699.0,2138.0,Current,2024-07-06,61822.0,Delhi-North
501013.0,1676.0,Fixed Deposit,,98680.0,Delhi-Main
,,Savings,2024-07-07,36788.0,
500265.0,1169.0,Fixed Deposit,2024-07-07,409589.0,Mumbai-Main
501620.0,2088.0,Savings,2024-07-07,51716.0,Delhi-North
501322.0,1887.0,Savings,2024-07-08,418409.0,Mumbai-West
501707.0,,Fixed Deposit,2024-07-08,423281.0,Hyderabad-South
501611.0,2084.0,Savings,2024-07-08,406740.0,Chennai-Main
502520.0,2682.0,Salary,2024-07-08,361120.0,Hyderabad-South
500501.0,1325.0,Savings,2024-07-08,464946.0,Pune-Central
502158.0,2449.0,Current,2024-07-08,64062.0,Bangalore-Main
,1997.0,Savings,2024-07-09,220170.0,Hyderabad-South
500962.0,,Current,2024-07-09,294250.0,Mumbai-Main
501850.0,2243.0,Savings,2024-07-09,111112.0,Chennai-North
500668.0,1439.0,Fixed Deposit,2024-07-09,,Mumbai-Main
500657.0,1432.0,,2024-07-09,126267.0,Pune-Main
502157.0,2448.0,Salary,2024-07-10,416575.0,Delhi-Main
502865.0,2913.0,Savings,2024-07-10,8685.0,Delhi-Main
,2099.0,,2024-07-10,27537.0,Mumbai-West
502253.0,2511.0,Salary,2024-07-11,112099.0,Bangalore-Main
500166.0,,Savings,2024-07-11,107616.0,Pune-Central
502550.0,2701.0,Current,2024-07-11,119271.0,Pune-Main
500202.0,1127.0,Fixed Deposit,2024-07-12,468902.0,Mumbai-West
501418.0,1948.0,Salary,2024-07-12,313562.0,Mumbai-West
502921.0,2950.0,Fixed Deposit,2024-07-12,48498.0,Chennai-Main
502034.0,2363.0,Current,2024-07-13,393485.0,Mumbai-West
502316.0,,Current,2024-07-13,180843.0,Pune-Central
501762.0,2181.0,Salary,2024-07-13,196132.0,Mumbai-West
500637.0,1420.0,Savings,2024-07-13,,Pune-Main
,2006.0,Savings,2024-07-13,433812.0,Mumbai-Main
501654.0,2109.0,Fixed Deposit,2024-07-14,159096.0,Chennai-North
500146.0,1090.0,Current,2024-07-14,360991.0,Pune-Central
502725.0,2818.0,Fixed Deposit,2024-07-14,443265.0,Bangalore-East
501944.0,2311.0,Salary,2024-07-14,189551.0,Chennai-Main
500864.0,1578.0,Salary,2024-07-14,424652.0,Bangalore-Main
,1232.0,Savings,2024-07-14,271802.0,Delhi-North
501962.0,2320.0,Fixed Deposit,2024-07-15,401201.0,Chennai-Main
,1936.0,Fixed Deposit,2024-07-15,406889.0,Bangalore-East
500870.0,1581.0,Current,2024-07-15,399520.0,Delhi-North
500613.0,1406.0,Fixed Deposit,2024-07-16,169384.0,Hyderabad-South
501789.0,2198.0,Current,,409964.0,Delhi-Main
501958.0,2318.0,Fixed Deposit,2024-07-16,285414.0,Mumbai-West
501940.0,2309.0,Salary,2024-07-16,8765.0,Mumbai-Main
500750.0,1500.0,Salary,2024-07-16,184573.0,Pune-Main
501736.0,2167.0,Current,2024-07-16,476067.0,Mumbai-West
,2460.0,Savings,2024-07-16,243201.0,Pune-Main
500927.0,1620.0,Current,2024-07-17,487515.0,Delhi-Main
,2257.0,Current,2024-07-17,392781.0,Mumbai-West
502415.0,2617.0,Current,2024-07-17,481885.0,Pune-Main
501449.0,1969.0,Current,2024-07-18,69487.0,Bangalore-East
500790.0,1527.0,Salary,2024-07-18,9192.0,Delhi-North
,1501.0,Savings,2024-07-18,,Delhi-Main
502922.0,2951.0,Salary,,20523.0,Hyderabad-Main
502997.0,2998.0,Fixed Deposit,2024-07-19,103271.0,Delhi-Main
502026.0,2358.0,,2024-07-19,220772.0,Bangalore-East
500991.0,1659.0,Current,2024-07-19,,Hyderabad-South
500165.0,1102.0,Fixed Deposit,2024-07-19,27024.0,Pune-Main
502192.0,2472.0,Salary,2024-07-19,404202.0,Hyderabad-South
,2020.0,Current,2024-07-20,141565.0,Bangalore-Main
501047.0,1701.0,Salary,2024-07-21,327439.0,Chennai-North
500873.0,1583.0,Fixed Deposit,,386912.0,Chennai-North
500411.0,1267.0,Current,2024-07-21,59131.0,Chennai-Main
501196.0,1804.0,Fixed Deposit,2024-07-21,224158.0,Chennai-Main
501454.0,1973.0,Salary,2024-07-22,276188.0,
502756.0,,Savings,,441645.0,Mumbai-Main
502306.0,2546.0,Salary,2024-07-22,300794.0,Chennai-Main
500942.0,,Current,2024-07-22,164903.0,Mumbai-Main
501652.0,,Current,2024-07-23,140929.0,Mumbai-Main
502730.0,2822.0,Fixed Deposit,2024-07-23,182349.0,Pune-Central
501609.0,2082.0,,2024-07-24,138900.0,Chennai-North
501110.0,1745.0,Savings,2024-07-24,9073.0,Bangalore-East
,,Current,2024-07-24,321262.0,Hyderabad-Main
501000.0,1665.0,Savings,2024-07-25,23239.0,Pune-Central
501566.0,2053.0,Salary,2024-07-25,7310.0,Chennai-Main
502968.0,2979.0,Savings,2024-07-25,466713.0,Delhi-Main
500986.0,,Current,2024-07-25,84770.0,Hyderabad-South
501229.0,1826.0,Current,2024-07-25,342945.0,Delhi-Main
,2045.0,Fixed Deposit,2024-07-26,,Delhi-Main
